filename,rating
relaxation_0000_class0.jpg,34.6
relaxation_0001_class2.jpg,72.1
relaxation_0002_class3.jpg,55.5
relaxation_0003_class0.jpg,61.3
relaxation_0004_class2.jpg,72.2
relaxation_0005_class1.jpg,59.0
relaxation_0006_class0.jpg,43.4
relaxation_0007_class1.jpg,46.4
relaxation_0008_class3.jpg,61.9
relaxation_0009_class0.jpg,41.4
relaxation_0010_class0.jpg,45.2
relaxation_0011_class3.jpg,58.1
relaxation_0012_class1.jpg,44.3
relaxation_0013_class2.jpg,53.1
relaxation_0014_class1.jpg,49.6
relaxation_0015_class2.jpg,61.4
relaxation_0016_class3.jpg,64.4
relaxation_0017_class1.jpg,47.8
relaxation_0018_class3.jpg,59.5
relaxation_0019_class2.jpg,66.1
relaxation_0020_class2.jpg,63.5
relaxation_0021_class1.jpg,52.6
relaxation_0022_class0.jpg,51.0
relaxation_0023_class1.jpg,59.5
relaxation_0024_class3.jpg,49.8
relaxation_0025_class3.jpg,59.6
relaxation_0026_class1.jpg,47.1
relaxation_0027_class2.jpg,63.3
relaxation_0028_class0.jpg,46.4
relaxation_0029_class3.jpg,59.8
relaxation_0030_class2.jpg,56.3
relaxation_0031_class0.jpg,38.0
relaxation_0032_class1.jpg,61.9
relaxation_0033_class3.jpg,61.1
relaxation_0034_class0.jpg,35.9
relaxation_0035_class2.jpg,64.8
relaxation_0036_class2.jpg,58.5
relaxation_0037_class1.jpg,41.7
relaxation_0038_class3.jpg,59.6
relaxation_0039_class3.jpg,63.3
relaxation_0040_class3.jpg,56.1
relaxation_0041_class2.jpg,56.1
relaxation_0042_class1.jpg,44.4
relaxation_0043_class1.jpg,49.3
relaxation_0044_class2.jpg,58.2
relaxation_0045_class2.jpg,53.5
relaxation_0046_class1.jpg,48.6
relaxation_0047_class2.jpg,57.4
relaxation_0048_class2.jpg,56.7
relaxation_0049_class1.jpg,52.6
relaxation_0050_class1.jpg,55.4
relaxation_0051_class0.jpg,38.4
relaxation_0052_class1.jpg,50.6
relaxation_0053_class0.jpg,35.9
relaxation_0054_class1.jpg,54.9
relaxation_0055_class2.jpg,57.2
relaxation_0056_class3.jpg,58.6
relaxation_0057_class3.jpg,54.9
relaxation_0058_class3.jpg,65.5
relaxation_0059_class0.jpg,40.2
relaxation_0060_class3.jpg,66.9
relaxation_0061_class1.jpg,65.1
relaxation_0062_class0.jpg,46.8
relaxation_0063_class0.jpg,37.1
relaxation_0064_class2.jpg,59.6
relaxation_0065_class0.jpg,33.0
relaxation_0066_class1.jpg,41.5
relaxation_0067_class0.jpg,44.0
relaxation_0068_class2.jpg,58.1
relaxation_0069_class0.jpg,34.5
relaxation_0070_class0.jpg,44.5
relaxation_0071_class1.jpg,52.6
relaxation_0072_class3.jpg,57.7
relaxation_0073_class2.jpg,65.1
relaxation_0074_class2.jpg,63.9
relaxation_0075_class0.jpg,42.8
relaxation_0076_class1.jpg,52.2
relaxation_0077_class1.jpg,50.9
relaxation_0078_class2.jpg,34.0
relaxation_0079_class2.jpg,51.8
relaxation_0080_class2.jpg,51.6
relaxation_0081_class3.jpg,54.7
relaxation_0082_class2.jpg,65.3
relaxation_0083_class2.jpg,36.7
relaxation_0084_class1.jpg,54.3
relaxation_0085_class0.jpg,45.5
relaxation_0086_class2.jpg,46.6
relaxation_0087_class0.jpg,31.3
relaxation_0088_class1.jpg,53.2
relaxation_0089_class2.jpg,60.7
relaxation_0090_class1.jpg,55.0
relaxation_0091_class0.jpg,36.4
relaxation_0092_class3.jpg,59.7
relaxation_0093_class3.jpg,52.5
relaxation_0094_class1.jpg,43.5
relaxation_0095_class3.jpg,42.6
relaxation_0096_class1.jpg,38.4
relaxation_0097_class0.jpg,40.3
relaxation_0098_class1.jpg,56.0
relaxation_0099_class0.jpg,41.7
relaxation_0100_class0.jpg,37.45454545454545
relaxation_0101_class2.jpg,64.36363636363636
relaxation_0102_class1.jpg,37.18181818181818
relaxation_0103_class2.jpg,54.0
relaxation_0104_class1.jpg,62.09090909090909
relaxation_0105_class3.jpg,53.63636363636363
relaxation_0106_class0.jpg,40.09090909090909
relaxation_0107_class1.jpg,52.09090909090909
relaxation_0108_class0.jpg,29.454545454545453
relaxation_0109_class1.jpg,61.27272727272727
relaxation_0110_class1.jpg,65.9090909090909
relaxation_0111_class2.jpg,39.27272727272727
relaxation_0112_class3.jpg,60.54545454545455
relaxation_0113_class3.jpg,43.27272727272727
relaxation_0114_class2.jpg,50.45454545454545
relaxation_0115_class3.jpg,66.9090909090909
relaxation_0116_class3.jpg,50.09090909090909
relaxation_0117_class0.jpg,33.72727272727273
relaxation_0118_class2.jpg,49.54545454545455
relaxation_0119_class0.jpg,46.09090909090909
relaxation_0120_class3.jpg,52.63636363636363
relaxation_0121_class1.jpg,64.36363636363636
relaxation_0122_class0.jpg,37.81818181818182
relaxation_0123_class0.jpg,37.36363636363637
relaxation_0124_class1.jpg,46.36363636363637
