filename,rating
hominess_0000_class1.jpg,51.4
hominess_0001_class2.jpg,61.1
hominess_0002_class2.jpg,53.3
hominess_0003_class0.jpg,47.4
hominess_0004_class0.jpg,39.0
hominess_0005_class1.jpg,43.2
hominess_0006_class0.jpg,44.2
hominess_0007_class0.jpg,44.4
hominess_0008_class3.jpg,70.0
hominess_0009_class0.jpg,42.1
hominess_0010_class1.jpg,47.7
hominess_0011_class1.jpg,46.0
hominess_0012_class1.jpg,47.7
hominess_0013_class1.jpg,52.9
hominess_0014_class2.jpg,63.8
hominess_0015_class1.jpg,49.3
hominess_0016_class0.jpg,50.8
hominess_0017_class0.jpg,41.8
hominess_0018_class0.jpg,55.7
hominess_0019_class0.jpg,55.5
hominess_0020_class3.jpg,64.7
hominess_0021_class0.jpg,50.0
hominess_0022_class2.jpg,62.2
hominess_0023_class1.jpg,50.2
hominess_0024_class3.jpg,65.7
hominess_0025_class3.jpg,65.6
hominess_0026_class3.jpg,54.8
hominess_0027_class3.jpg,50.1
hominess_0028_class3.jpg,57.5
hominess_0029_class1.jpg,56.8
hominess_0030_class0.jpg,46.7
hominess_0031_class2.jpg,61.1
hominess_0032_class0.jpg,37.5
hominess_0033_class3.jpg,63.3
hominess_0034_class2.jpg,55.0
hominess_0035_class2.jpg,59.5
hominess_0036_class1.jpg,56.7
hominess_0037_class2.jpg,51.7
hominess_0038_class1.jpg,48.2
hominess_0039_class0.jpg,34.2
hominess_0040_class1.jpg,58.8
hominess_0041_class3.jpg,62.4
hominess_0042_class2.jpg,46.4
hominess_0043_class3.jpg,66.1
hominess_0044_class0.jpg,52.4
hominess_0045_class3.jpg,57.7
hominess_0046_class1.jpg,44.1
hominess_0047_class3.jpg,58.3
hominess_0048_class0.jpg,41.9
hominess_0049_class0.jpg,42.2
hominess_0050_class2.jpg,42.9
hominess_0051_class2.jpg,64.7
hominess_0052_class1.jpg,55.4
hominess_0053_class3.jpg,67.3
hominess_0054_class2.jpg,64.9
hominess_0055_class3.jpg,67.2
hominess_0056_class2.jpg,69.8
hominess_0057_class2.jpg,72.8
hominess_0058_class0.jpg,36.9
hominess_0059_class3.jpg,41.5
hominess_0060_class1.jpg,49.9
hominess_0061_class2.jpg,58.5
hominess_0062_class3.jpg,67.1
hominess_0063_class3.jpg,50.8
hominess_0064_class2.jpg,57.2
hominess_0065_class1.jpg,56.9
hominess_0066_class0.jpg,29.2
hominess_0067_class0.jpg,33.6
hominess_0068_class2.jpg,51.3
hominess_0069_class1.jpg,27.6
hominess_0070_class2.jpg,45.7
hominess_0071_class1.jpg,27.7
hominess_0072_class1.jpg,56.7
hominess_0073_class0.jpg,52.7
hominess_0074_class0.jpg,43.0
hominess_0075_class0.jpg,38.0
hominess_0076_class3.jpg,64.3
hominess_0077_class2.jpg,45.6
hominess_0078_class0.jpg,40.4
hominess_0079_class3.jpg,64.6
hominess_0080_class3.jpg,60.1
hominess_0081_class0.jpg,48.5
hominess_0082_class0.jpg,51.4
hominess_0083_class3.jpg,59.1
hominess_0084_class0.jpg,41.8
hominess_0085_class3.jpg,55.4
hominess_0086_class0.jpg,41.8
hominess_0087_class3.jpg,66.9
hominess_0088_class3.jpg,73.3
hominess_0089_class2.jpg,56.9
hominess_0090_class1.jpg,38.3
hominess_0091_class1.jpg,32.1
hominess_0092_class3.jpg,61.6
hominess_0093_class3.jpg,55.6
hominess_0094_class2.jpg,63.2
hominess_0095_class2.jpg,40.2
hominess_0096_class1.jpg,39.2
hominess_0097_class0.jpg,51.8
hominess_0098_class3.jpg,67.0
hominess_0099_class1.jpg,62.7
hominess_0100_class3.jpg,70.27272727272727
hominess_0101_class2.jpg,69.9090909090909
hominess_0102_class2.jpg,59.27272727272727
hominess_0103_class1.jpg,59.72727272727273
hominess_0104_class0.jpg,37.81818181818182
hominess_0105_class3.jpg,67.45454545454545
hominess_0106_class0.jpg,58.72727272727273
hominess_0107_class3.jpg,46.54545454545455
hominess_0108_class2.jpg,61.72727272727273
hominess_0109_class2.jpg,50.36363636363637
hominess_0110_class3.jpg,66.36363636363636
hominess_0111_class1.jpg,69.18181818181819
hominess_0112_class3.jpg,66.45454545454545
hominess_0113_class3.jpg,63.18181818181818
hominess_0114_class3.jpg,69.27272727272727
hominess_0115_class3.jpg,78.0
hominess_0116_class2.jpg,62.0
hominess_0117_class1.jpg,67.45454545454545
hominess_0118_class2.jpg,59.63636363636363
hominess_0119_class3.jpg,60.18181818181818
hominess_0120_class2.jpg,58.81818181818182
hominess_0121_class0.jpg,48.18181818181818
hominess_0122_class0.jpg,60.0
hominess_0123_class3.jpg,63.36363636363637
hominess_0124_class0.jpg,61.90909090909091
hominess_0125_class1.jpg,39.81818181818182
hominess_0126_class1.jpg,56.54545454545455
hominess_0127_class2.jpg,62.36363636363637
hominess_0128_class3.jpg,71.9090909090909
hominess_0129_class3.jpg,63.18181818181818
hominess_0130_class2.jpg,49.63636363636363
hominess_0131_class3.jpg,70.45454545454545
hominess_0132_class2.jpg,62.54545454545455
hominess_0133_class0.jpg,42.36363636363637
hominess_0134_class1.jpg,53.09090909090909
hominess_0135_class1.jpg,57.63636363636363
hominess_0136_class1.jpg,56.36363636363637
hominess_0137_class3.jpg,68.0909090909091
hominess_0138_class0.jpg,62.27272727272727
hominess_0139_class2.jpg,62.27272727272727
hominess_0140_class0.jpg,71.27272727272727
hominess_0141_class1.jpg,52.09090909090909
hominess_0142_class0.jpg,15.272727272727272
hominess_0143_class0.jpg,32.09090909090909
hominess_0144_class3.jpg,57.09090909090909
